_id,name,title,rank,publicationDate,language_detect
5714dec325ac0d8aee382898,Abbey Lincoln,Another World,68800.0,2000-07-06,english
5714dec325ac0d8aee382899,Abbey Lincoln,Bird Alone,315658.0,2007-05-21,english
5714dec325ac0d8aee38289a,Abbey Lincoln,"Brother, Can You Spare A Dime?",259106.0,2001-01-30,english
5714dec325ac0d8aee38289b,Abbey Lincoln,"Brother, Where Are You?",306453.0,2006-11-20,english
5714dec325ac0d8aee38289c,Abbey Lincoln,Can't Help Singing,166627.0,1993-10-19,english
5714dec325ac0d8aee38289d,Abbey Lincoln,Come Sunday,240573.0,2006-11-20,english
5714dec325ac0d8aee38289e,Abbey Lincoln,Crazy He Calls Me,155747.0,2011-02-01,english
5714dec325ac0d8aee3828a0,Abbey Lincoln,Don't Explain,69630.0,0000-00-00,english
5714dec325ac0d8aee3828a1,Abbey Lincoln,Exactly Like You,206852.0,2007-02-06,english
5714dec325ac0d8aee3828a2,Abbey Lincoln,First Song,288888.0,2006-12-19,english
5714dec325ac0d8aee3828a3,Abbey Lincoln,For All We Know,161385.0,0000-00-00,english
5714dec325ac0d8aee3828a4,Abbey Lincoln,For Heaven's Sake,167355.0,0000-00-00,english
5714dec325ac0d8aee3828a5,Abbey Lincoln,Gimme A Pigfoot,162158.0,0000-00-00,english
5714dec325ac0d8aee3828a6,Abbey Lincoln,God Bless The Child,156416.0,0000-00-00,english
5714dec325ac0d8aee3828a7,Abbey Lincoln,Happiness Is A Thing Called Joe,310427.0,2014-02-03,english
5714dec325ac0d8aee3828a8,Abbey Lincoln,How High The Moon,126361.0,2006-12-19,english
5714dec325ac0d8aee3828aa,Abbey Lincoln,I Must Have That Man!,71150.0,2014-05-23,english
5714dec325ac0d8aee3828ab,Abbey Lincoln,I Only Have Eyes For You,194618.0,0000-00-00,english
5714dec325ac0d8aee3828ac,Abbey Lincoln,I'll Be Seeing You,155920.0,0000-00-00,english
5714dec325ac0d8aee3828ad,Abbey Lincoln,If I Only Had A Brain,275365.0,2000-07-06,english
5714dec325ac0d8aee3828ae,Abbey Lincoln,Ill Wind,146516.0,0000-00-00,english
5714dec325ac0d8aee3828af,Abbey Lincoln,It's Magic,291324.0,2007-02-06,english
5714dec325ac0d8aee3828b1,Abbey Lincoln,"Laugh, Clown, Laugh",245749.0,2006-11-20,english
5714dec325ac0d8aee3828b2,Abbey Lincoln,Live For Life,312473.0,2006-12-19,english
5714dec325ac0d8aee3828b3,Abbey Lincoln,Lost In The Stars,237937.0,2006-11-20,english
5714dec325ac0d8aee3828b4,Abbey Lincoln,Love Has Gone Away,313011.0,2007-05-21,english
5714dec325ac0d8aee3828b5,Abbey Lincoln,Love Walked In,161078.0,2011-02-01,english
5714dec325ac0d8aee3828b6,Abbey Lincoln,Mr. Tambourine Man,207047.0,2008-08-25,english
5714dec325ac0d8aee3828b7,Abbey Lincoln,Music Is The Magic,309332.0,2007-05-21,english
5714dec325ac0d8aee3828b8,Abbey Lincoln,My Man,94848.0,2011-06-07,english
5714dec325ac0d8aee3828b9,Abbey Lincoln,Please Don't Talk About Me (When I'm Gone),155500.0,0000-00-00,english
5714dec325ac0d8aee3828ba,Abbey Lincoln,Runnin' Wild,133467.0,2003-10-14,english
5714dec325ac0d8aee3828bb,Abbey Lincoln,Skylark,198330.0,2003-10-14,english
5714dec325ac0d8aee3828bc,Abbey Lincoln,"Softly, As In A Morning Sunrise",295164.0,2006-11-20,english
5714dec325ac0d8aee3828bd,Abbey Lincoln,Sophisticated Lady,178869.0,0000-00-00,english
5714dec325ac0d8aee3828be,Abbey Lincoln,Strange Fruit,190099.0,0000-00-00,english
5714dec325ac0d8aee3828bf,Abbey Lincoln,Street Of Dreams,254115.0,2008-08-25,english
5714dec325ac0d8aee3828c0,Abbey Lincoln,Take Me In Your Arms,196808.0,2011-02-01,english
5714dec325ac0d8aee3828c1,Abbey Lincoln,Ten Cents A Dance,204.0,1991-01-01,english
5714dec325ac0d8aee3828c2,Abbey Lincoln,The Jitterbug Waltz,188237.0,1993-10-19,english
5714dec325ac0d8aee3828c3,Abbey Lincoln,The Music Is The Magic,309332.0,2007-05-21,english
5714dec325ac0d8aee3828c4,Abbey Lincoln,The Nearness Of You,229166.0,1993-10-19,english
5714dec325ac0d8aee3828c6,Abbey Lincoln,The World Is Falling Down,256540.0,2006-12-19,english
5714dec325ac0d8aee3828c7,Abbey Lincoln,These Foolish Things,161699.0,0000-00-00,english
5714dec325ac0d8aee3828c8,Abbey Lincoln,Time After Time,222649.0,1993-10-19,english
5714dec325ac0d8aee3828c9,Abbey Lincoln,What A Little Moonlight Can Do,213310.0,0000-00-00,english
5714dec325ac0d8aee3828ca,Abbey Lincoln,What Are You Doing The Rest Of Your Life?,243221.0,0000-00-00,english
5714dec325ac0d8aee3828cc,Abbey Lincoln,When I'm Called Home,240561.0,1991-09-16,english
5714dec325ac0d8aee3828cd,Abbey Lincoln,Whistling Away The Dark,215258.0,2005-03-10,english
5714dec325ac0d8aee3828ce,Abbey Lincoln,You And I,189194.0,2005-03-10,english
5714dec325ac0d8aee3828cf,Abbey Lincoln,You Came A Long Way From St. Louis,161244.0,1993-10-19,english
5714dec325ac0d8aee3828d0,Abbey Lincoln,You Must Believe In Spring And Love,291591.0,2006-12-19,english
5714dec325ac0d8aee3828d3,Abby,Evelyn,311582.0,2010-11-30,english
5714dec325ac0d8aee3828d4,Abby,Hush,289548.0,2015-07-03,english
5714dec325ac0d8aee3828d5,Abby,Streets,291189.0,2013-01-01,english
5714dec325ac0d8aee382ffe,Abnegation,When The Smoke Clears,71150.0,2011-04-15,english
5714dec325ac0d8aee382fff,Abnegation,Verses Of The Bleeding,94208.0,2011-04-15,english
5714dec325ac0d8aee383000,Abnegation,Hopes Of Harmony,71405.0,1995-01-01,english
5714dec325ac0d8aee383001,Abnegation,Bury The Needle,71150.0,2011-04-15,english
5714dec325ac0d8aee383002,Abnegation,Stones That Strike The Cedar,71150.0,2011-04-15,english
5714dec325ac0d8aee383004,Abnegation,Drowning In Halos Water,71150.0,2011-04-15,english
5714dec325ac0d8aee383005,Abnegation,A Kiss Before Dying,94848.0,2011-04-15,english
5714dec325ac0d8aee383006,Abnegation,Cry Of The Ezurate,71150.0,2011-04-15,english
5714dec325ac0d8aee38387d,Absoluuttinen Nollapiste,Ideakuvasto,160921.0,1998-01-01,english
5714dec325ac0d8aee383891,Absoluuttinen Nollapiste,Valajas Helkures,197218.0,2000-01-01,english
5714dec325ac0d8aee3838ab,Absoluuttinen Nollapiste,Parta,190640.0,2003-01-01,english
5714dec325ac0d8aee3838b1,Absoluuttinen Nollapiste,Sinetti,156125.0,2003-01-01,english
5714dec325ac0d8aee3838d2,Abstract Rude,All Day,185497.0,2005-12-20,english
5714dec325ac0d8aee3838d4,Abstract Rude,Come On,155021.0,2002-10-10,english
5714dec325ac0d8aee3838d5,Abstract Rude,Come Out To Play,250027.0,2010-01-05,english
5714dec325ac0d8aee3838d6,Abstract Rude,Coolin',155021.0,2005-12-20,english
5714dec325ac0d8aee3838da,Abstract Rude,Keep It True,188631.0,2004-01-01,english
5714dec325ac0d8aee3838dd,Abstract Rude,Screwed On Tight,125894.0,2010-01-05,english
5714dec325ac0d8aee3838e0,Abstract Rude,Somethin' About This Music,111500.0,1997-11-01,english
5714dec325ac0d8aee3838e1,Abstract Rude,Still Rappin',155021.0,2002-10-10,english
5714dec325ac0d8aee3838e2,Abstract Rude,Stop Biting,288981.0,2010-01-05,english
5714dec325ac0d8aee3838e4,Abstract Rude,Warlords Of The Flies,134522.0,2010-01-05,english
5714dec325ac0d8aee3838e5,Abstract Rude,Yep!,139956.0,2009-10-27,english
5714dec325ac0d8aee3838f8,Abstract Tribe Unique,Somethin' About This Music,1119.0,1998-10-18,english
5714dec325ac0d8aee3841da,Ace Frehley,Do Ya,316174.0,1998-03-24,english
5714dec325ac0d8aee3841db,Ace Frehley,It's Over Now,310329.0,1988-05-24,english
5714dec325ac0d8aee3841dc,Ace Frehley,Shot Full Of Rock,303700.0,1998-03-24,english
5714dec325ac0d8aee3841dd,Ace Frehley,Stranger In A Strange Land,302195.0,1987-05-15,english
5714dec325ac0d8aee3841df,Ace Frehley,New York Groove,364484.0,2007-10-01,english
5714dec325ac0d8aee3841e1,Ace Frehley,Remember Me,311750.0,1998-03-24,english
5714dec325ac0d8aee3841e2,Ace Frehley,Fractured Too,307872.0,1998-01-20,english
5714dec325ac0d8aee3841e3,Ace Frehley,Fractured III,301549.0,1998-03-24,english
5714dec325ac0d8aee3841e4,Ace Frehley,Foxy & Free,299601.0,2009-09-15,english
5714dec325ac0d8aee3841e5,Ace Frehley,Outer Space,292793.0,2009-09-15,english
5714dec325ac0d8aee3841e6,Ace Frehley,Pain In The Neck,301365.0,2009-09-15,english
5714dec325ac0d8aee3841e7,Ace Frehley,Fox On The Run,304717.0,2009-09-15,english
5714dec325ac0d8aee3841e8,Ace Frehley,Genghis Khan,300597.0,2007-11-23,english
5714dec325ac0d8aee3841e9,Ace Frehley,Too Many Faces,298243.0,2009-09-15,english
5714dec325ac0d8aee3841ea,Ace Frehley,Change The World,293363.0,2009-09-15,english
5714dec325ac0d8aee3841eb,Ace Frehley,Space Bear,304186.0,2009-09-15,english
5714dec325ac0d8aee3841ec,Ace Frehley,A Little Below The Angels,200053.0,1997-04-08,english
5714dec325ac0d8aee3841ed,Ace Frehley,Sister,305559.0,2009-09-15,english
5714dec325ac0d8aee3841ee,Ace Frehley,It's A Great Life,299856.0,2009-09-15,english
5714dec325ac0d8aee3841ef,Ace Frehley,Fractured Quantum,289853.0,1997-07-14,english
5714dec325ac0d8aee3841f1,Ace Frehley,Space Invader,296445.0,0000-00-00,english
5714dec325ac0d8aee3841f2,Ace Frehley,Gimme A Feelin',305120.0,2015-02-23,english
5714dec325ac0d8aee3841f3,Ace Frehley,I Wanna Hold You,315408.0,2014-12-18,english
5714dec325ac0d8aee3841f4,Ace Frehley,Change,305878.0,0000-00-00,english
5714dec325ac0d8aee3841f5,Ace Frehley,Toys,299261.0,0000-00-00,english
5714dec325ac0d8aee3841f6,Ace Frehley,Immortal Pleasures,296952.0,0000-00-00,english
5714dec325ac0d8aee3841f7,Ace Frehley,Inside The Vortex,315459.0,0000-00-00,english
5714dec325ac0d8aee3841f8,Ace Frehley,What Every Girl Wants,318118.0,2014-12-18,english
5714dec325ac0d8aee3841f9,Ace Frehley,Past The Milky Way,304867.0,0000-00-00,english
5714dec325ac0d8aee3841fa,Ace Frehley,Reckless,297953.0,0000-00-00,english
5714dec325ac0d8aee3841fb,Ace Frehley,The Joker,311851.0,0000-00-00,english
5714dec325ac0d8aee3841fc,Ace Frehley,Starship,294255.0,0000-00-00,english
5714dec325ac0d8aee3841fd,Ace Frehley,Break Out,301067.0,1987-05-15,english
5714dec325ac0d8aee3841fe,Ace Frehley,Strangers In A Strange Land,302195.0,1987-05-15,english
5714dec325ac0d8aee38421d,Ace Young,Father Figure,149789.0,0000-00-00,english
5714dec325ac0d8aee384226,Ace Enders & A Million Different People,Reaction,238543.0,2009-03-15,english
5714dec325ac0d8aee38422d,Ace Enders & A Million Different People,Bring Back Love,191639.0,2009-03-15,english
5714dec325ac0d8aee38422f,Ace Enders & A Million Different People,Reintroduction,225747.0,2009-03-15,english
5714dec325ac0d8aee384230,Ace Enders & A Million Different People,Take The Money And Run,210955.0,2009-03-15,english
5714dec325ac0d8aee384231,Ace Enders & A Million Different People,New Guitar,226738.0,2009-03-15,english
5714dec325ac0d8aee384232,Ace Enders & A Million Different People,The Only Thing I Have (The Sign),209566.0,2009-03-15,english
5714dec325ac0d8aee384233,Ace Enders & A Million Different People,When I Hit The Ground,217497.0,2009-03-15,english
5714dec325ac0d8aee384234,Ace Enders & A Million Different People,Reaction,238543.0,2009-03-15,english
5714dec325ac0d8aee384235,Ace Enders & A Million Different People,Sweeter Light,182557.0,2009-03-15,english
5714dec325ac0d8aee384236,Ace Enders & A Million Different People,SOS,182771.0,2009-03-15,english
5714dec325ac0d8aee384237,Ace Enders & A Million Different People,Over This,213565.0,2009-03-15,english
5714dec325ac0d8aee384238,Ace Enders & A Million Different People,Where Do We Go From Here,194646.0,2009-03-15,english
5714dec325ac0d8aee384239,Ace Enders & A Million Different People,Emergency,189422.0,2009-03-15,english
5714dec325ac0d8aee38423a,Ace Enders & A Million Different People,Leader,277509.0,2009-03-15,english
5714dec325ac0d8aee38423b,Ace Enders & A Million Different People,Bring Back Love,191639.0,2009-03-15,english
5714dec325ac0d8aee38423c,Ace Enders & A Million Different People,Can't Run Away,255411.0,2009-03-15,english
5714dec325ac0d8aee384243,Ace Enders & A Million Different People,Run,255411.0,2009-03-15,english
5714dec325ac0d8aee384244,Ace Enders & A Million Different People,S.O.S.,182771.0,2009-03-15,english
5714dec325ac0d8aee38425b,Ace Troubleshooter,Don't Trust That Girl,66238.0,2000-10-12,english
5714dec325ac0d8aee38425e,Ace Troubleshooter,Misconceptions,125938.0,2000-10-12,english
5714dec325ac0d8aee38426a,Ace Troubleshooter,Se 101,179990.0,2000-10-12,english
5714dec325ac0d8aee38426b,Ace Troubleshooter,Denise,161863.0,2000-10-12,english
5714dec325ac0d8aee38426c,Ace Troubleshooter,Tonight,210808.0,2000-10-12,english
5714dec325ac0d8aee38426d,Ace Troubleshooter,Misconceptions,125938.0,2000-10-12,english
5714dec325ac0d8aee38426e,Ace Troubleshooter,My Way,69086.0,2000-10-12,english
5714dec325ac0d8aee38426f,Ace Troubleshooter,Yesterday,153305.0,2000-10-12,english
5714dec325ac0d8aee384271,Ace Troubleshooter,Don't Trust That Girl,66238.0,2000-10-12,english
5714dec325ac0d8aee384272,Ace Troubleshooter,Phoenix,97134.0,2000-10-12,english
5714dec325ac0d8aee384273,Ace Troubleshooter,Yoko,65256.0,2000-10-12,english
5714dec325ac0d8aee384275,Ace Troubleshooter,The Madness Of The Crowd,224874.0,2002-06-06,english
5714dec325ac0d8aee384277,Ace Troubleshooter,Have It All,149862.0,2002-06-06,english
5714dec325ac0d8aee384278,Ace Troubleshooter,Amanda,97893.0,2002-06-06,english
5714dec325ac0d8aee384279,Ace Troubleshooter,Age Of Gold,66711.0,2002-06-06,english
5714dec325ac0d8aee38427a,Ace Troubleshooter,Estella,64223.0,2002-06-06,english
5714dec325ac0d8aee38427b,Ace Troubleshooter,Out To Sea,1.0,2002-06-06,english
5714dec325ac0d8aee38427c,Ace Troubleshooter,But For Grace,224874.0,2002-06-06,english
5714dec325ac0d8aee38427e,Ace Troubleshooter,Numinous,68800.0,2002-06-06,english
5714dec325ac0d8aee384280,Ace Troubleshooter,Ball & Chain,172700.0,2004-03-23,english
5714dec325ac0d8aee384281,Ace Troubleshooter,Anything,228160.0,2004-03-23,english
5714dec325ac0d8aee384282,Ace Troubleshooter,Jasmine,161469.0,2004-03-23,english
5714dec325ac0d8aee384283,Ace Troubleshooter,Make It Right,124896.0,2004-03-23,english
5714dec325ac0d8aee384284,Ace Troubleshooter,Seaside,149723.0,2004-03-23,english
5714dec325ac0d8aee384285,Ace Troubleshooter,Turn Round,166370.0,2004-03-23,english
5714dec325ac0d8aee384286,Ace Troubleshooter,My Defense,134611.0,2004-03-23,english
5714dec325ac0d8aee384287,Ace Troubleshooter,Helen Burns,179126.0,2004-03-23,english
5714dec325ac0d8aee384288,Ace Troubleshooter,Tempest,107436.0,2004-03-23,english
5714dec325ac0d8aee384289,Ace Troubleshooter,Hoping,135063.0,2004-03-23,english
5714dec325ac0d8aee38428a,Ace Troubleshooter,Don't Do It Again,143332.0,2004-03-23,english
5714dec325ac0d8aee38428b,Ace Troubleshooter,So Long,153305.0,2004-03-23,english
5714dec325ac0d8aee38428c,Ace Troubleshooter,Tonight,210808.0,2000-10-12,english
5714dec325ac0d8aee38428d,Ace Troubleshooter,Tonight,210808.0,2000-10-12,english
5714dec325ac0d8aee38428e,Ace Troubleshooter,Have It All,149862.0,2002-06-06,english
5714dec325ac0d8aee384290,Ace Troubleshooter,Amanda,97893.0,2002-06-06,english
5714dec325ac0d8aee384291,Ace Troubleshooter,Ball & Chain,172700.0,2004-03-23,english
5714dec325ac0d8aee384292,Ace Troubleshooter,Tonight,210808.0,2000-10-12,english
5714dec325ac0d8aee384293,Ace Troubleshooter,Amanda,97893.0,2002-06-06,english
5714dec325ac0d8aee384294,Ace Troubleshooter,Jasmine,161469.0,2004-03-23,english
5714dec325ac0d8aee384296,Ace Troubleshooter,Ball And Chain,172700.0,2004-03-23,english
5714dec325ac0d8aee384c0a,Across The Atlantic,Chasing Streetlights,252349.0,2014-02-14,english
5714dec325ac0d8aee384c0c,Across The Atlantic,Real Friends,297440.0,2014-02-14,english
5714dec325ac0d8aee384c0d,Across The Atlantic,Written For Hollywood,295695.0,2014-02-14,english
5714dec325ac0d8aee384c0e,Acrylics,Counting Sheep,182747.0,2011-07-03,english
5714dec325ac0d8aee384c13,Across Five Aprils,The Helpless Dreams Of An Assassin,225585.0,2006-12-18,english
5714dec325ac0d8aee384c14,Across Five Aprils,Pawn Shop Promises,314166.0,2006-12-18,english
5714dec325ac0d8aee384c15,Across Five Aprils,Around The World In A Radio Flyer,178176.0,2006-12-18,english
5714dec325ac0d8aee384c16,Across Five Aprils,Blue Eyed Suicide,248938.0,2006-12-18,english
5714dec325ac0d8aee384c17,Across Five Aprils,Car Wrecks And Plane Crashes,189564.0,2006-12-18,english
5714dec325ac0d8aee384c18,Across Five Aprils,My Eyes Murdered Charles Townsend,142998.0,2006-12-18,english
5714dec325ac0d8aee384c19,Across Five Aprils,A Million Miles To Montreal,155677.0,2006-12-18,english
5714dec325ac0d8aee384c1a,Across Five Aprils,The Sweet And Sour Speech,211184.0,2006-12-18,english
5714dec325ac0d8aee384c1b,Across Five Aprils,Je' Mennuie De Vous,221361.0,2006-12-18,english
5714dec325ac0d8aee384c1c,Across Five Aprils,Bite The Bullet,125837.0,2006-12-18,english
5714dec325ac0d8aee384c1d,Across Five Aprils,A Year From Now,300063.0,2006-12-18,english
5714dec325ac0d8aee384c1e,Across Five Aprils,"Hearts, Necks, And Other Things That Break",156005.0,2006-12-18,english
5714dec325ac0d8aee384c1f,Across Five Aprils,Saving Seats,179264.0,2006-12-19,english
5714dec325ac0d8aee384c20,Across Five Aprils,Answers In The Eyes,195629.0,2006-12-19,english
5714dec325ac0d8aee384c21,Across Five Aprils,Moon-lit Sunrise,197280.0,2006-12-19,english
5714dec325ac0d8aee384c22,Across Five Aprils,Through The Pane,239256.0,2006-12-19,english
5714dec325ac0d8aee384c23,Across Five Aprils,Spaghetti Junction In The Rearview,224562.0,2006-12-19,english
5714dec325ac0d8aee384c24,Across Five Aprils,Tallahassee's For Hookers,292700.0,2006-12-12,english
5714dec325ac0d8aee384c25,Across Five Aprils,Let's Whisper,290579.0,2006-12-12,english
5714dec325ac0d8aee384c26,Across Five Aprils,I Will Stop The Rain,275642.0,2006-12-12,english
5714dec325ac0d8aee384c28,Across Five Aprils,Sunnyland,290547.0,2006-12-12,english
5714dec325ac0d8aee384c29,Across Five Aprils,With These Hands,287078.0,2006-12-12,english
5714dec325ac0d8aee384c2b,Across Five Aprils,Miss Mistress,240980.0,2006-12-12,english
5714dec325ac0d8aee384c2c,Across Five Aprils,Shot Down With Arrows,188224.0,2006-12-12,english
5714dec325ac0d8aee384c2d,Across Five Aprils,New Management,226014.0,2006-12-12,english
5714dec325ac0d8aee384c30,Across Five Aprils,Life Underwater,98375.0,2009-02-03,english
5714dec325ac0d8aee384c31,Across Five Aprils,This Means Not Welcome,227315.0,2009-02-03,english
5714dec325ac0d8aee384c32,Across Five Aprils,I Am The Polar Bear,134102.0,2009-02-03,english
5714dec325ac0d8aee384c33,Across Five Aprils,Dreamers Disease,125451.0,2009-02-03,english
5714dec325ac0d8aee384c34,Across Five Aprils,In Photographs,298195.0,2009-02-03,english
5714dec325ac0d8aee384c35,Across Five Aprils,Snape Kills Dumbledore,134611.0,2009-02-03,english
5714dec325ac0d8aee384c37,Across Five Aprils,Pray For Rain,122859.0,2009-02-03,english
5714dec325ac0d8aee384c38,Across Five Aprils,My Sins Stacked To Heaven,209122.0,2009-02-03,english
5714dec325ac0d8aee384c39,Across Five Aprils,Je Mennuie De Vous,221361.0,2006-12-18,english
5714dec325ac0d8aee384c3b,Acropolis,Lead The Wake,5.0,0000-00-00,english
5714dec325ac0d8aee384c67,Across The Sky,Found By You,303554.0,2003-12-16,english
5714dec325ac0d8aee384c68,Across The Sky,Give It All Away,294591.0,2003-12-16,english
5714dec325ac0d8aee384c69,Across The Sky,Everywhere She Goes,293697.0,2003-12-16,english
5714dec325ac0d8aee384c6a,Across The Sky,When I Open My Eyes,301103.0,2003-12-16,english
5714dec325ac0d8aee384c6b,Across The Sky,Broken World,295655.0,2005-10-11,english
5714dec325ac0d8aee384c6c,Across The Sky,Shooting Star,284699.0,2003-12-16,english
5714dec325ac0d8aee384c6d,Across The Sky,Exciting Times,275053.0,2003-12-16,english
5714dec325ac0d8aee384c6e,Across The Sky,Masquerade,294905.0,2003-12-16,english
5714dec325ac0d8aee384c6f,Across The Sky,Persistence,275827.0,2003-12-16,english
5714dec325ac0d8aee384c70,Across The Sky,First Love Song,267219.0,2003-12-16,english
5714dec325ac0d8aee384c71,Across The Sky,Do You Dream Of Me?,270610.0,2003-12-16,english
5714dec325ac0d8aee384c72,Across The Sky,Not So You Will Love Me,251245.0,2003-12-16,english
5714dec325ac0d8aee384c76,Acretongue,Hollow,63816.0,2015-07-03,english
5714dec325ac0d8aee384c77,Acretongue,Violent Pale,8.0,2012-05-03,english
5714dec325ac0d8aee384c7b,Acretongue,Voyeur,67349.0,2013-11-01,english
5714dec325ac0d8aee384c7f,Acretongue,Dragonfly,125865.0,2009-09-10,english
5714dec325ac0d8aee384c83,Acretongue,Origin,125884.0,2011-10-27,english
5714dec325ac0d8aee384c84,Acretongue,Flowers In The Attic,125797.0,2011-10-27,english
5714dec325ac0d8aee384c85,Acretongue,Unspoken,125916.0,2011-10-27,english
5714dec325ac0d8aee384c86,Acretongue,These Soft Machines,114489.0,2011-10-27,english
5714dec325ac0d8aee384c87,Acretongue,Orphan's Affinity,98198.0,2011-10-27,english
5714dec325ac0d8aee384c88,Acretongue,Amber,125865.0,2011-10-27,english
5714dec325ac0d8aee384c89,Acretongue,Dragonfly,114350.0,2011-10-27,english
5714dec325ac0d8aee384c8a,Acretongue,Riven,114538.0,2011-10-27,english
5714dec325ac0d8aee384c8b,Acretongue,Strange Cargo,71210.0,2011-10-27,english
5714dec325ac0d8aee384c8c,Acretongue,Oblivion,71210.0,2011-10-27,english
5714dec325ac0d8aee384c94,Action,Rise,310673.0,2010-03-25,english
5714dec325ac0d8aee384cae,Across The Sun,Tipping The Scales,307431.0,2011-03-15,english
5714dec325ac0d8aee384caf,Across The Sun,Song For The Hopeless,298786.0,2011-03-15,english
5714dec325ac0d8aee384cb0,Across The Sun,Seasons,287832.0,2011-03-15,english
5714dec325ac0d8aee384cb1,Across The Sun,Descent & Discovery,267653.0,2011-03-15,english
5714dec325ac0d8aee384cb3,Across The Sun,Before The Night Takes Us,299232.0,2011-03-15,english
5714dec325ac0d8aee384cb5,Across The Sun,Blessing In Disguise,283151.0,2011-03-15,english
5714dec325ac0d8aee384cb6,Across The Sun,In The Face Of Adversity,254619.0,2011-03-15,english
5714dec325ac0d8aee384cc3,Across The Sun,May Silence Keep You,300779.0,2009-09-29,english
5714dec325ac0d8aee384cc4,Across The Sun,The Ardent Optimist,307561.0,2009-09-29,english
5714dec325ac0d8aee384cc5,Across The Sun,Angelic Deception,297747.0,2009-09-29,english
5714dec325ac0d8aee384cc6,Across The Sun,Farewell The Favored,225490.0,2009-09-29,english
5714dec325ac0d8aee3856ef,Adam Lambert,After Hours,308699.0,2015-06-11,english
5714dec325ac0d8aee3856f0,Adam Lambert,Shame,283080.0,2015-06-11,english
5714dec325ac0d8aee3856f1,Adam Lambert,These Boys,262481.0,2015-06-11,english
5714dec325ac0d8aee3856f3,Adam Lambert,20th Century Boy,314790.0,2011-03-21,english
5714dec325ac0d8aee3856f5,Adam Lambert,Beg For Mercy,306207.0,2011-10-18,english
5714dec325ac0d8aee3856f9,Adam Lambert,Crawl Through The Fire,311588.0,2011-11-21,english
5714dec325ac0d8aee3856fe,Adam Lambert,Hourglass,289043.0,2009-11-17,english
5714dec325ac0d8aee385702,Adam Lambert,Just The Way It Is,288770.0,2011-11-21,english
5714dec325ac0d8aee385704,Adam Lambert,Loaded Smile,478718.0,2012-05-11,english
5714dec325ac0d8aee385705,Adam Lambert,Mad World,307884.0,2009-11-20,english
5714dec325ac0d8aee385708,Adam Lambert,Pick You Up,282757.0,2009-11-20,english
5714dec325ac0d8aee38570a,Adam Lambert,Ring Of Fire,257776.0,2011-03-21,english
5714dec325ac0d8aee38570b,Adam Lambert,Rough Trade,296590.0,2011-11-21,english
5714dec325ac0d8aee38570c,Adam Lambert,Run Away,313994.0,2011-11-21,english
5714dec325ac0d8aee385710,Adam Lambert,Tribal Segment,297151.0,2011-03-21,english
5714dec325ac0d8aee385712,Adam Lambert,Winners,311559.0,2009-11-20,english
5714dec325ac0d8aee385714,Adam Merrin,Everything Has Changed,161256.0,0000-00-00,english
5714dec325ac0d8aee385715,Adam Merrin,Falling,124896.0,0000-00-00,english
5714dec325ac0d8aee385716,Adam Merrin,Still Alright,310395.0,0000-00-00,english
5714dec325ac0d8aee385717,Adam Merrin,Summer's Almost Gone,124896.0,0000-00-00,english
5714dec325ac0d8aee385718,Adam Merrin,This Is How You Are,293701.0,0000-00-00,english
5714dec325ac0d8aee385719,Adam McHeffey,Song 66,71107.0,2009-02-20,english
5714dec325ac0d8aee385735,Adam Panic,Lock Your Door In The Event Of Fire,64962.0,0000-00-00,english
5714dec325ac0d8aee385741,Adam Pascal,Liken A Razor,175060.0,2005-05-16,english
5714dec325ac0d8aee385742,Adam Pascal,Just Here To The Left Of You,155573.0,2005-05-16,english
5714dec325ac0d8aee385743,Adam Pascal,Every Time Around,155677.0,2005-05-16,english
5714dec325ac0d8aee385744,Adam Pascal,Model Prisoner,142709.0,2005-05-16,english
5714dec325ac0d8aee385745,Adam Pascal,Which Way To Nowhere,97303.0,2005-05-16,english
5714dec325ac0d8aee385746,Adam Pascal,The Time It Takes To Fall,178703.0,2005-05-16,english
5714dec325ac0d8aee385747,Adam Pascal,Ordinary Boy,171083.0,2005-05-16,english
5714dec325ac0d8aee385748,Adam Pascal,Cellophane Sun,113792.0,2005-05-16,english
5714dec325ac0d8aee385749,Adam Pascal,The One That Got Away,198039.0,2005-05-16,english
5714dec325ac0d8aee38574a,Adam Pascal,Precious Little Meltdown,186135.0,2005-05-16,english
5714dec325ac0d8aee38574b,Adam Pascal,Rhyme And Reason,160886.0,2005-05-16,english
5714dec325ac0d8aee38574c,Adam Pascal,Undiscovered,149460.0,2005-05-16,english
5714dec325ac0d8aee38574d,Adam Pascal,Beautiful Song,171272.0,2005-05-09,english
5714dec325ac0d8aee385756,Adam Pascal,Book Of Endings,65256.0,2005-05-09,english
5714dec325ac0d8aee385758,Adam Pascal,I'm With You,134236.0,2005-05-09,english
5714dec325ac0d8aee38575a,Adam Pascal,A Step Too Far,296643.0,2006-03-13,english
5714dec325ac0d8aee38575b,Adam Pascal,Elaborate Lives,316025.0,2006-03-13,english
5714dec325ac0d8aee38575c,Adam Pascal,Fortune Favors The Brave,289603.0,2006-03-13,english
5714dec325ac0d8aee38575d,Adam Pascal,Not Me,292717.0,2006-03-13,english
5714dec325ac0d8aee38575e,Adam Pascal,One Song Glory,309440.0,2005-09-27,english
5714dec325ac0d8aee385760,Adam Pascal,Your Eyes,309063.0,1996-08-27,english
5714dec325ac0d8aee385763,Adam Pascal,Aida:Enchantment Passing Through,282757.0,2009-11-20,english
